anchor,positive,negative
French horn,Bugle,Bass (instrument role)
French horn,Bugle,Scratching (performance technique)
French horn,Flute,Electric guitar
French horn,Flute,Bass guitar
French horn,Flute,Acoustic guitar
French horn,Flute,"Steel guitar, slide guitar"
French horn,Flute,Tapping (guitar technique)
French horn,Flute,Strum
French horn,Flute,Electric piano
French horn,Flute,Clavinet
French horn,Flute,Rhodes piano
French horn,Flute,Electric organ
French horn,Flute,Hammond organ
French horn,Flute,Sampler
French horn,Flute,Mellotron
French horn,Flute,Drum machine
French horn,Flute,Snare drum
French horn,Flute,Rimshot
French horn,Flute,Drum roll
French horn,Flute,Bass drum
French horn,Flute,Timpani
French horn,Flute,Tabla
French horn,Flute,Hi-hat
French horn,Flute,Crash cymbal
French horn,Flute,Maraca
French horn,Flute,"Marimba, xylophone"
French horn,Flute,Glockenspiel
French horn,Flute,Vibraphone
French horn,Flute,Steelpan
French horn,Flute,Pizzicato
French horn,Flute,Wind chime
French horn,Saxophone,Electric guitar
French horn,Saxophone,Bass guitar
French horn,Saxophone,Acoustic guitar
French horn,Saxophone,"Steel guitar, slide guitar"
French horn,Saxophone,Tapping (guitar technique)
French horn,Saxophone,Strum
French horn,Saxophone,Electric piano
French horn,Saxophone,Clavinet
French horn,Saxophone,Rhodes piano
French horn,Saxophone,Electric organ
French horn,Saxophone,Hammond organ
French horn,Saxophone,Sampler
French horn,Saxophone,Mellotron
French horn,Saxophone,Drum machine
French horn,Saxophone,Snare drum
French horn,Saxophone,Rimshot
French horn,Saxophone,Drum roll
French horn,Saxophone,Bass drum
French horn,Saxophone,Timpani
French horn,Saxophone,Tabla
French horn,Saxophone,Hi-hat
French horn,Saxophone,Crash cymbal
French horn,Saxophone,Maraca
French horn,Saxophone,"Marimba, xylophone"
French horn,Saxophone,Glockenspiel
French horn,Saxophone,Vibraphone
French horn,Saxophone,Steelpan
French horn,Saxophone,Pizzicato
French horn,Saxophone,Wind chime
French horn,Alto saxophone,Clavinet
French horn,Alto saxophone,Rhodes piano
French horn,Alto saxophone,Rimshot
French horn,Alto saxophone,Drum roll
French horn,Soprano saxophone,Clavinet
French horn,Soprano saxophone,Rhodes piano
French horn,Soprano saxophone,Rimshot
French horn,Soprano saxophone,Drum roll
French horn,Clarinet,Electric guitar
French horn,Clarinet,Bass guitar
French horn,Clarinet,Acoustic guitar
French horn,Clarinet,"Steel guitar, slide guitar"
French horn,Clarinet,Tapping (guitar technique)
French horn,Clarinet,Strum
French horn,Clarinet,Electric piano
French horn,Clarinet,Clavinet
French horn,Clarinet,Rhodes piano
French horn,Clarinet,Electric organ
French horn,Clarinet,Hammond organ
French horn,Clarinet,Sampler
French horn,Clarinet,Mellotron
French horn,Clarinet,Drum machine
French horn,Clarinet,Snare drum
French horn,Clarinet,Rimshot
French horn,Clarinet,Drum roll
French horn,Clarinet,Bass drum
French horn,Clarinet,Timpani
French horn,Clarinet,Tabla
French horn,Clarinet,Hi-hat
French horn,Clarinet,Crash cymbal
French horn,Clarinet,Maraca
French horn,Clarinet,"Marimba, xylophone"
French horn,Clarinet,Glockenspiel
French horn,Clarinet,Vibraphone
French horn,Clarinet,Steelpan
French horn,Clarinet,Pizzicato
French horn,Clarinet,Wind chime
French horn,Oboe,Electric guitar
French horn,Oboe,Bass guitar
French horn,Oboe,Acoustic guitar
French horn,Oboe,"Steel guitar, slide guitar"
French horn,Oboe,Tapping (guitar technique)
French horn,Oboe,Strum
French horn,Oboe,Electric piano
French horn,Oboe,Clavinet
French horn,Oboe,Rhodes piano
French horn,Oboe,Electric organ
French horn,Oboe,Hammond organ
French horn,Oboe,Sampler
French horn,Oboe,Mellotron
French horn,Oboe,Drum machine
French horn,Oboe,Snare drum
French horn,Oboe,Rimshot
French horn,Oboe,Drum roll
French horn,Oboe,Bass drum
French horn,Oboe,Timpani
French horn,Oboe,Tabla
French horn,Oboe,Hi-hat
French horn,Oboe,Crash cymbal
French horn,Oboe,Maraca
French horn,Oboe,"Marimba, xylophone"
French horn,Oboe,Glockenspiel
French horn,Oboe,Vibraphone
French horn,Oboe,Steelpan
French horn,Oboe,Pizzicato
French horn,Oboe,Alto saxophone
French horn,Oboe,Soprano saxophone
French horn,Oboe,Wind chime
French horn,Bassoon,Electric guitar
French horn,Bassoon,Bass guitar
French horn,Bassoon,Acoustic guitar
French horn,Bassoon,"Steel guitar, slide guitar"
French horn,Bassoon,Tapping (guitar technique)
French horn,Bassoon,Strum
French horn,Bassoon,Electric piano
French horn,Bassoon,Clavinet
French horn,Bassoon,Rhodes piano
French horn,Bassoon,Electric organ
French horn,Bassoon,Hammond organ
French horn,Bassoon,Sampler
French horn,Bassoon,Mellotron
French horn,Bassoon,Drum machine
French horn,Bassoon,Snare drum
French horn,Bassoon,Rimshot
French horn,Bassoon,Drum roll
French horn,Bassoon,Bass drum
French horn,Bassoon,Timpani
French horn,Bassoon,Tabla
French horn,Bassoon,Hi-hat
French horn,Bassoon,Crash cymbal
French horn,Bassoon,Maraca
French horn,Bassoon,"Marimba, xylophone"
French horn,Bassoon,Glockenspiel
French horn,Bassoon,Vibraphone
French horn,Bassoon,Steelpan
French horn,Bassoon,Pizzicato
French horn,Bassoon,Wind chime
French horn,Harp,Guitar
French horn,Harp,Electric guitar
French horn,Harp,Bass guitar
French horn,Harp,Acoustic guitar
French horn,Harp,"Steel guitar, slide guitar"
French horn,Harp,Tapping (guitar technique)
French horn,Harp,Strum
French horn,Harp,Banjo
French horn,Harp,Sitar
French horn,Harp,Mandolin
French horn,Harp,Zither
French horn,Harp,Ukulele
French horn,Harp,Piano
French horn,Harp,Electric piano
French horn,Harp,Clavinet
French horn,Harp,Rhodes piano
French horn,Harp,Organ
French horn,Harp,Electric organ
French horn,Harp,Hammond organ
French horn,Harp,Synthesizer
French horn,Harp,Sampler
French horn,Harp,Mellotron
French horn,Harp,Harpsichord
French horn,Harp,Drum kit
French horn,Harp,Drum machine
French horn,Harp,Drum
French horn,Harp,Snare drum
French horn,Harp,Rimshot
French horn,Harp,Drum roll
French horn,Harp,Bass drum
French horn,Harp,Timpani
French horn,Harp,Tabla
French horn,Harp,Cymbal
French horn,Harp,Hi-hat
French horn,Harp,Crash cymbal
French horn,Harp,Cowbell
French horn,Harp,Wood block
French horn,Harp,Tambourine
French horn,Harp,Rattle (instrument)
French horn,Harp,Maraca
French horn,Harp,Gong
French horn,Harp,Tubular bells
French horn,Harp,Mallet percussion
French horn,Harp,"Marimba, xylophone"
French horn,Harp,Glockenspiel
French horn,Harp,Vibraphone
French horn,Harp,Steelpan
French horn,Harp,String section
French horn,Harp,"Violin, fiddle"
French horn,Harp,Pizzicato
French horn,Harp,Cello
French horn,Harp,Double bass
French horn,Harp,Flute
French horn,Harp,Clarinet
French horn,Harp,Oboe
French horn,Harp,Bassoon
French horn,Harp,Church bell
French horn,Harp,Cowbell
French horn,Harp,Jingle bell
French horn,Harp,Bicycle bell
French horn,Harp,Tuning fork
French horn,Harp,Chime
French horn,Harp,Wind chime
French horn,Harp,Change ringing (campanology)
French horn,Musical ensemble,Guitar
French horn,Musical ensemble,Electric guitar
French horn,Musical ensemble,Bass guitar
French horn,Musical ensemble,Acoustic guitar
French horn,Musical ensemble,"Steel guitar, slide guitar"
French horn,Musical ensemble,Tapping (guitar technique)
French horn,Musical ensemble,Strum
French horn,Musical ensemble,Banjo
French horn,Musical ensemble,Sitar
French horn,Musical ensemble,Mandolin
French horn,Musical ensemble,Zither
French horn,Musical ensemble,Ukulele
French horn,Musical ensemble,Piano
French horn,Musical ensemble,Electric piano
French horn,Musical ensemble,Clavinet
French horn,Musical ensemble,Rhodes piano
French horn,Musical ensemble,Organ
French horn,Musical ensemble,Electric organ
French horn,Musical ensemble,Hammond organ
French horn,Musical ensemble,Synthesizer
French horn,Musical ensemble,Sampler
French horn,Musical ensemble,Mellotron
French horn,Musical ensemble,Harpsichord
French horn,Musical ensemble,Drum kit
French horn,Musical ensemble,Drum machine
French horn,Musical ensemble,Drum
French horn,Musical ensemble,Snare drum
French horn,Musical ensemble,Rimshot
French horn,Musical ensemble,Drum roll
French horn,Musical ensemble,Bass drum
French horn,Musical ensemble,Timpani
French horn,Musical ensemble,Tabla
French horn,Musical ensemble,Cymbal
French horn,Musical ensemble,Hi-hat
French horn,Musical ensemble,Crash cymbal
French horn,Musical ensemble,Cowbell
French horn,Musical ensemble,Wood block
French horn,Musical ensemble,Tambourine
French horn,Musical ensemble,Rattle (instrument)
French horn,Musical ensemble,Maraca
French horn,Musical ensemble,Gong
French horn,Musical ensemble,Tubular bells
French horn,Musical ensemble,Mallet percussion
French horn,Musical ensemble,"Marimba, xylophone"
French horn,Musical ensemble,Glockenspiel
French horn,Musical ensemble,Vibraphone
French horn,Musical ensemble,Steelpan
French horn,Musical ensemble,String section
French horn,Musical ensemble,"Violin, fiddle"
French horn,Musical ensemble,Pizzicato
French horn,Musical ensemble,Cello
French horn,Musical ensemble,Double bass
French horn,Musical ensemble,Flute
French horn,Musical ensemble,Saxophone
French horn,Musical ensemble,Alto saxophone
French horn,Musical ensemble,Soprano saxophone
French horn,Musical ensemble,Clarinet
French horn,Musical ensemble,Oboe
French horn,Musical ensemble,Bassoon
French horn,Musical ensemble,Church bell
French horn,Musical ensemble,Cowbell
French horn,Musical ensemble,Jingle bell
French horn,Musical ensemble,Bicycle bell
French horn,Musical ensemble,Tuning fork
French horn,Musical ensemble,Chime
French horn,Musical ensemble,Wind chime
French horn,Musical ensemble,Change ringing (campanology)
Trumpet,Trombone,Plucked string instrument
Trumpet,Trombone,Guitar
Trumpet,Trombone,Electric guitar
Trumpet,Trombone,Bass guitar
Trumpet,Trombone,Acoustic guitar
Trumpet,Trombone,"Steel guitar, slide guitar"
Trumpet,Trombone,Tapping (guitar technique)
Trumpet,Trombone,Strum
Trumpet,Trombone,Banjo
Trumpet,Trombone,Sitar
Trumpet,Trombone,Mandolin
Trumpet,Trombone,Zither
Trumpet,Trombone,Ukulele
Trumpet,Trombone,Keyboard (musical)
Trumpet,Trombone,Piano
Trumpet,Trombone,Electric piano
Trumpet,Trombone,Clavinet
Trumpet,Trombone,Rhodes piano
Trumpet,Trombone,Organ
Trumpet,Trombone,Electric organ
Trumpet,Trombone,Hammond organ
Trumpet,Trombone,Synthesizer
Trumpet,Trombone,Sampler
Trumpet,Trombone,Mellotron
Trumpet,Trombone,Harpsichord
Trumpet,Trombone,Percussion
Trumpet,Trombone,Drum kit
Trumpet,Trombone,Drum machine
Trumpet,Trombone,Drum
Trumpet,Trombone,Snare drum
Trumpet,Trombone,Rimshot
Trumpet,Trombone,Drum roll
Trumpet,Trombone,Bass drum
Trumpet,Trombone,Timpani
Trumpet,Trombone,Tabla
Trumpet,Trombone,Cymbal
Trumpet,Trombone,Hi-hat
Trumpet,Trombone,Crash cymbal
Trumpet,Trombone,Cowbell
Trumpet,Trombone,Wood block
Trumpet,Trombone,Tambourine
Trumpet,Trombone,Rattle (instrument)
Trumpet,Trombone,Maraca
Trumpet,Trombone,Gong
Trumpet,Trombone,Tubular bells
Trumpet,Trombone,Mallet percussion
Trumpet,Trombone,"Marimba, xylophone"
Trumpet,Trombone,Glockenspiel
Trumpet,Trombone,Vibraphone
Trumpet,Trombone,Steelpan
Trumpet,Trombone,Orchestra
Trumpet,Trombone,Bowed string instrument
Trumpet,Trombone,String section
Trumpet,Trombone,"Violin, fiddle"
Trumpet,Trombone,Pizzicato
Trumpet,Trombone,Cello
Trumpet,Trombone,Double bass
Trumpet,Trombone,"Wind instrument, woodwind instrument"
Trumpet,Trombone,Flute
Trumpet,Trombone,Saxophone
Trumpet,Trombone,Alto saxophone
Trumpet,Trombone,Soprano saxophone
Trumpet,Trombone,Clarinet
Trumpet,Trombone,Oboe
Trumpet,Trombone,Bassoon
Trumpet,Trombone,Harp
Trumpet,Trombone,Choir
Trumpet,Trombone,Bell
Trumpet,Trombone,Church bell
Trumpet,Trombone,Cowbell
Trumpet,Trombone,Jingle bell
Trumpet,Trombone,Bicycle bell
Trumpet,Trombone,Tuning fork
Trumpet,Trombone,Chime
Trumpet,Trombone,Wind chime
Trumpet,Trombone,Change ringing (campanology)
Trumpet,Trombone,Harmonica
Trumpet,Trombone,Accordion
Trumpet,Trombone,Bagpipes
Trumpet,Trombone,Didgeridoo
Trumpet,Trombone,Shofar
Trumpet,Trombone,Theremin
Trumpet,Trombone,Singing bowl
Trumpet,Trombone,Musical ensemble
Trumpet,Trombone,Bass (instrument role)
Trumpet,Trombone,Scratching (performance technique)
Trumpet,Cornet,Plucked string instrument
Trumpet,Cornet,Guitar
Trumpet,Cornet,Electric guitar
Trumpet,Cornet,Bass guitar
Trumpet,Cornet,Acoustic guitar
Trumpet,Cornet,"Steel guitar, slide guitar"
Trumpet,Cornet,Tapping (guitar technique)
Trumpet,Cornet,Strum
Trumpet,Cornet,Banjo
Trumpet,Cornet,Sitar
Trumpet,Cornet,Mandolin
Trumpet,Cornet,Zither
Trumpet,Cornet,Ukulele
Trumpet,Cornet,Keyboard (musical)
Trumpet,Cornet,Piano
Trumpet,Cornet,Electric piano
Trumpet,Cornet,Clavinet
Trumpet,Cornet,Rhodes piano
Trumpet,Cornet,Organ
Trumpet,Cornet,Electric organ
Trumpet,Cornet,Hammond organ
Trumpet,Cornet,Synthesizer
Trumpet,Cornet,Sampler
Trumpet,Cornet,Mellotron
Trumpet,Cornet,Harpsichord
Trumpet,Cornet,Percussion
Trumpet,Cornet,Drum kit
Trumpet,Cornet,Drum machine
Trumpet,Cornet,Drum
Trumpet,Cornet,Snare drum
Trumpet,Cornet,Rimshot
Trumpet,Cornet,Drum roll
Trumpet,Cornet,Bass drum
Trumpet,Cornet,Timpani
Trumpet,Cornet,Tabla
Trumpet,Cornet,Cymbal
Trumpet,Cornet,Hi-hat
Trumpet,Cornet,Crash cymbal
Trumpet,Cornet,Cowbell
Trumpet,Cornet,Wood block
Trumpet,Cornet,Tambourine
Trumpet,Cornet,Rattle (instrument)
Trumpet,Cornet,Maraca
Trumpet,Cornet,Gong
Trumpet,Cornet,Tubular bells
Trumpet,Cornet,Mallet percussion
Trumpet,Cornet,"Marimba, xylophone"
Trumpet,Cornet,Glockenspiel
Trumpet,Cornet,Vibraphone
Trumpet,Cornet,Steelpan
Trumpet,Cornet,Orchestra
Trumpet,Cornet,Bowed string instrument
Trumpet,Cornet,String section
Trumpet,Cornet,"Violin, fiddle"
Trumpet,Cornet,Pizzicato
Trumpet,Cornet,Cello
Trumpet,Cornet,Double bass
Trumpet,Cornet,"Wind instrument, woodwind instrument"
Trumpet,Cornet,Flute
Trumpet,Cornet,Saxophone
Trumpet,Cornet,Alto saxophone
Trumpet,Cornet,Soprano saxophone
Trumpet,Cornet,Clarinet
Trumpet,Cornet,Oboe
Trumpet,Cornet,Bassoon
Trumpet,Cornet,Harp
Trumpet,Cornet,Choir
Trumpet,Cornet,Bell
Trumpet,Cornet,Church bell
Trumpet,Cornet,Cowbell
Trumpet,Cornet,Jingle bell
Trumpet,Cornet,Bicycle bell
Trumpet,Cornet,Tuning fork
Trumpet,Cornet,Chime
Trumpet,Cornet,Wind chime
Trumpet,Cornet,Change ringing (campanology)
Trumpet,Cornet,Harmonica
Trumpet,Cornet,Accordion
Trumpet,Cornet,Bagpipes
Trumpet,Cornet,Didgeridoo
Trumpet,Cornet,Shofar
Trumpet,Cornet,Theremin
Trumpet,Cornet,Singing bowl
Trumpet,Cornet,Musical ensemble
Trumpet,Cornet,Bass (instrument role)
Trumpet,Cornet,Scratching (performance technique)
Trumpet,Bugle,Plucked string instrument
Trumpet,Bugle,Guitar
Trumpet,Bugle,Electric guitar
Trumpet,Bugle,Bass guitar
Trumpet,Bugle,Acoustic guitar
Trumpet,Bugle,"Steel guitar, slide guitar"
Trumpet,Bugle,Tapping (guitar technique)
Trumpet,Bugle,Strum
Trumpet,Bugle,Banjo
Trumpet,Bugle,Sitar
Trumpet,Bugle,Mandolin
Trumpet,Bugle,Zither
Trumpet,Bugle,Ukulele
Trumpet,Bugle,Keyboard (musical)
Trumpet,Bugle,Piano
Trumpet,Bugle,Electric piano
Trumpet,Bugle,Clavinet
Trumpet,Bugle,Rhodes piano
Trumpet,Bugle,Organ
Trumpet,Bugle,Electric organ
Trumpet,Bugle,Hammond organ
Trumpet,Bugle,Synthesizer
Trumpet,Bugle,Sampler
Trumpet,Bugle,Mellotron
Trumpet,Bugle,Harpsichord
Trumpet,Bugle,Percussion
Trumpet,Bugle,Drum kit
Trumpet,Bugle,Drum machine
Trumpet,Bugle,Drum
Trumpet,Bugle,Snare drum
Trumpet,Bugle,Rimshot
Trumpet,Bugle,Drum roll
Trumpet,Bugle,Bass drum
Trumpet,Bugle,Timpani
Trumpet,Bugle,Tabla
Trumpet,Bugle,Cymbal
Trumpet,Bugle,Hi-hat
Trumpet,Bugle,Crash cymbal
Trumpet,Bugle,Cowbell
Trumpet,Bugle,Wood block
Trumpet,Bugle,Tambourine
Trumpet,Bugle,Rattle (instrument)
Trumpet,Bugle,Maraca
Trumpet,Bugle,Gong
Trumpet,Bugle,Tubular bells
Trumpet,Bugle,Mallet percussion
Trumpet,Bugle,"Marimba, xylophone"
Trumpet,Bugle,Glockenspiel
Trumpet,Bugle,Vibraphone
Trumpet,Bugle,Steelpan
Trumpet,Bugle,Orchestra
Trumpet,Bugle,Bowed string instrument
Trumpet,Bugle,String section
Trumpet,Bugle,"Violin, fiddle"
Trumpet,Bugle,Pizzicato
Trumpet,Bugle,Cello
Trumpet,Bugle,Double bass
Trumpet,Bugle,"Wind instrument, woodwind instrument"
Trumpet,Bugle,Flute
Trumpet,Bugle,Saxophone
Trumpet,Bugle,Alto saxophone
Trumpet,Bugle,Soprano saxophone
Trumpet,Bugle,Clarinet
Trumpet,Bugle,Oboe
Trumpet,Bugle,Bassoon
Trumpet,Bugle,Harp
Trumpet,Bugle,Choir
Trumpet,Bugle,Bell
Trumpet,Bugle,Church bell
Trumpet,Bugle,Cowbell
Trumpet,Bugle,Jingle bell
Trumpet,Bugle,Bicycle bell
Trumpet,Bugle,Tuning fork
Trumpet,Bugle,Chime
Trumpet,Bugle,Wind chime
Trumpet,Bugle,Change ringing (campanology)
Trumpet,Bugle,Harmonica
Trumpet,Bugle,Accordion
Trumpet,Bugle,Bagpipes
Trumpet,Bugle,Didgeridoo
Trumpet,Bugle,Shofar
Trumpet,Bugle,Theremin
Trumpet,Bugle,Singing bowl
Trumpet,Bugle,Musical ensemble
Trumpet,Bugle,Bass (instrument role)
Trumpet,Bugle,Scratching (performance technique)
Trumpet,"Wind instrument, woodwind instrument",Guitar
Trumpet,"Wind instrument, woodwind instrument",Electric guitar
Trumpet,"Wind instrument, woodwind instrument",Bass guitar
Trumpet,"Wind instrument, woodwind instrument",Acoustic guitar
Trumpet,"Wind instrument, woodwind instrument","Steel guitar, slide guitar"
Trumpet,"Wind instrument, woodwind instrument",Tapping (guitar technique)
Trumpet,"Wind instrument, woodwind instrument",Strum
Trumpet,"Wind instrument, woodwind instrument",Banjo
Trumpet,"Wind instrument, woodwind instrument",Sitar
Trumpet,"Wind instrument, woodwind instrument",Mandolin
Trumpet,"Wind instrument, woodwind instrument",Zither
Trumpet,"Wind instrument, woodwind instrument",Ukulele
Trumpet,"Wind instrument, woodwind instrument",Piano
Trumpet,"Wind instrument, woodwind instrument",Electric piano
Trumpet,"Wind instrument, woodwind instrument",Clavinet
Trumpet,"Wind instrument, woodwind instrument",Rhodes piano
Trumpet,"Wind instrument, woodwind instrument",Organ
Trumpet,"Wind instrument, woodwind instrument",Electric organ
Trumpet,"Wind instrument, woodwind instrument",Hammond organ
Trumpet,"Wind instrument, woodwind instrument",Synthesizer
Trumpet,"Wind instrument, woodwind instrument",Sampler
Trumpet,"Wind instrument, woodwind instrument",Mellotron
Trumpet,"Wind instrument, woodwind instrument",Harpsichord
Trumpet,"Wind instrument, woodwind instrument",Drum kit
Trumpet,"Wind instrument, woodwind instrument",Drum machine
Trumpet,"Wind instrument, woodwind instrument",Drum
Trumpet,"Wind instrument, woodwind instrument",Snare drum
Trumpet,"Wind instrument, woodwind instrument",Rimshot
Trumpet,"Wind instrument, woodwind instrument",Drum roll
Trumpet,"Wind instrument, woodwind instrument",Bass drum
Trumpet,"Wind instrument, woodwind instrument",Timpani
Trumpet,"Wind instrument, woodwind instrument",Tabla
Trumpet,"Wind instrument, woodwind instrument",Cymbal
Trumpet,"Wind instrument, woodwind instrument",Hi-hat
Trumpet,"Wind instrument, woodwind instrument",Crash cymbal
Trumpet,"Wind instrument, woodwind instrument",Cowbell
Trumpet,"Wind instrument, woodwind instrument",Wood block
Trumpet,"Wind instrument, woodwind instrument",Tambourine
Trumpet,"Wind instrument, woodwind instrument",Rattle (instrument)
Trumpet,"Wind instrument, woodwind instrument",Maraca
Trumpet,"Wind instrument, woodwind instrument",Gong
Trumpet,"Wind instrument, woodwind instrument",Tubular bells
Trumpet,"Wind instrument, woodwind instrument",Mallet percussion
Trumpet,"Wind instrument, woodwind instrument","Marimba, xylophone"
Trumpet,"Wind instrument, woodwind instrument",Glockenspiel
Trumpet,"Wind instrument, woodwind instrument",Vibraphone
Trumpet,"Wind instrument, woodwind instrument",Steelpan
Trumpet,"Wind instrument, woodwind instrument",String section
Trumpet,"Wind instrument, woodwind instrument","Violin, fiddle"
Trumpet,"Wind instrument, woodwind instrument",Pizzicato
Trumpet,"Wind instrument, woodwind instrument",Cello
Trumpet,"Wind instrument, woodwind instrument",Double bass
Trumpet,"Wind instrument, woodwind instrument",Church bell
Trumpet,"Wind instrument, woodwind instrument",Cowbell
Trumpet,"Wind instrument, woodwind instrument",Jingle bell
Trumpet,"Wind instrument, woodwind instrument",Bicycle bell
Trumpet,"Wind instrument, woodwind instrument",Tuning fork
Trumpet,"Wind instrument, woodwind instrument",Chime
Trumpet,"Wind instrument, woodwind instrument",Wind chime
Trumpet,"Wind instrument, woodwind instrument",Change ringing (campanology)
Trumpet,Flute,Electric guitar
Trumpet,Flute,Bass guitar
Trumpet,Flute,Acoustic guitar
Trumpet,Flute,"Steel guitar, slide guitar"
Trumpet,Flute,Tapping (guitar technique)
Trumpet,Flute,Strum
Trumpet,Flute,Electric piano
Trumpet,Flute,Clavinet
Trumpet,Flute,Rhodes piano
Trumpet,Flute,Electric organ
Trumpet,Flute,Hammond organ
Trumpet,Flute,Sampler
Trumpet,Flute,Mellotron
Trumpet,Flute,Drum machine
Trumpet,Flute,Snare drum
Trumpet,Flute,Rimshot
Trumpet,Flute,Drum roll
Trumpet,Flute,Bass drum
Trumpet,Flute,Timpani
Trumpet,Flute,Tabla
Trumpet,Flute,Hi-hat
Trumpet,Flute,Crash cymbal
Trumpet,Flute,Maraca
Trumpet,Flute,"Marimba, xylophone"
Trumpet,Flute,Glockenspiel
Trumpet,Flute,Vibraphone
Trumpet,Flute,Steelpan
Trumpet,Flute,Pizzicato
Trumpet,Flute,Wind chime
Trumpet,Saxophone,Electric guitar
Trumpet,Saxophone,Bass guitar
Trumpet,Saxophone,Acoustic guitar
Trumpet,Saxophone,"Steel guitar, slide guitar"
Trumpet,Saxophone,Tapping (guitar technique)
Trumpet,Saxophone,Strum
Trumpet,Saxophone,Electric piano
Trumpet,Saxophone,Clavinet
Trumpet,Saxophone,Rhodes piano
Trumpet,Saxophone,Electric organ
Trumpet,Saxophone,Hammond organ
Trumpet,Saxophone,Sampler
Trumpet,Saxophone,Mellotron
Trumpet,Saxophone,Drum machine
Trumpet,Saxophone,Snare drum
Trumpet,Saxophone,Rimshot
Trumpet,Saxophone,Drum roll
Trumpet,Saxophone,Bass drum
Trumpet,Saxophone,Timpani
Trumpet,Saxophone,Tabla
Trumpet,Saxophone,Hi-hat
Trumpet,Saxophone,Crash cymbal
Trumpet,Saxophone,Maraca
Trumpet,Saxophone,"Marimba, xylophone"
Trumpet,Saxophone,Glockenspiel
Trumpet,Saxophone,Vibraphone
Trumpet,Saxophone,Steelpan
Trumpet,Saxophone,Pizzicato
Trumpet,Saxophone,Wind chime
Trumpet,Alto saxophone,Clavinet
Trumpet,Alto saxophone,Rhodes piano
Trumpet,Alto saxophone,Rimshot
Trumpet,Alto saxophone,Drum roll
Trumpet,Soprano saxophone,Clavinet
Trumpet,Soprano saxophone,Rhodes piano
Trumpet,Soprano saxophone,Rimshot
Trumpet,Soprano saxophone,Drum roll
Trumpet,Clarinet,Electric guitar
Trumpet,Clarinet,Bass guitar
Trumpet,Clarinet,Acoustic guitar
Trumpet,Clarinet,"Steel guitar, slide guitar"
Trumpet,Clarinet,Tapping (guitar technique)
Trumpet,Clarinet,Strum
Trumpet,Clarinet,Electric piano
Trumpet,Clarinet,Clavinet
Trumpet,Clarinet,Rhodes piano
Trumpet,Clarinet,Electric organ
Trumpet,Clarinet,Hammond organ
Trumpet,Clarinet,Sampler
Trumpet,Clarinet,Mellotron
Trumpet,Clarinet,Drum machine
Trumpet,Clarinet,Snare drum
Trumpet,Clarinet,Rimshot
Trumpet,Clarinet,Drum roll
Trumpet,Clarinet,Bass drum
Trumpet,Clarinet,Timpani
Trumpet,Clarinet,Tabla
Trumpet,Clarinet,Hi-hat
Trumpet,Clarinet,Crash cymbal
Trumpet,Clarinet,Maraca
Trumpet,Clarinet,"Marimba, xylophone"
Trumpet,Clarinet,Glockenspiel
Trumpet,Clarinet,Vibraphone
Trumpet,Clarinet,Steelpan
Trumpet,Clarinet,Pizzicato
Trumpet,Clarinet,Wind chime
Trumpet,Oboe,Electric guitar
Trumpet,Oboe,Bass guitar
Trumpet,Oboe,Acoustic guitar
Trumpet,Oboe,"Steel guitar, slide guitar"
Trumpet,Oboe,Tapping (guitar technique)
Trumpet,Oboe,Strum
Trumpet,Oboe,Electric piano
Trumpet,Oboe,Clavinet
Trumpet,Oboe,Rhodes piano
Trumpet,Oboe,Electric organ
Trumpet,Oboe,Hammond organ
Trumpet,Oboe,Sampler
Trumpet,Oboe,Mellotron
Trumpet,Oboe,Drum machine
Trumpet,Oboe,Snare drum
Trumpet,Oboe,Rimshot
Trumpet,Oboe,Drum roll
Trumpet,Oboe,Bass drum
Trumpet,Oboe,Timpani
Trumpet,Oboe,Tabla
Trumpet,Oboe,Hi-hat
Trumpet,Oboe,Crash cymbal
Trumpet,Oboe,Maraca
Trumpet,Oboe,"Marimba, xylophone"
Trumpet,Oboe,Glockenspiel
Trumpet,Oboe,Vibraphone
Trumpet,Oboe,Steelpan
Trumpet,Oboe,Pizzicato
Trumpet,Oboe,Wind chime
Trumpet,Bassoon,Electric guitar
Trumpet,Bassoon,Bass guitar
Trumpet,Bassoon,Acoustic guitar
Trumpet,Bassoon,"Steel guitar, slide guitar"
Trumpet,Bassoon,Tapping (guitar technique)
Trumpet,Bassoon,Strum
Trumpet,Bassoon,Electric piano
Trumpet,Bassoon,Clavinet
Trumpet,Bassoon,Rhodes piano
Trumpet,Bassoon,Electric organ
Trumpet,Bassoon,Hammond organ
Trumpet,Bassoon,Sampler
Trumpet,Bassoon,Mellotron
Trumpet,Bassoon,Drum machine
Trumpet,Bassoon,Snare drum
Trumpet,Bassoon,Rimshot
Trumpet,Bassoon,Drum roll
Trumpet,Bassoon,Bass drum
Trumpet,Bassoon,Timpani
Trumpet,Bassoon,Tabla
Trumpet,Bassoon,Hi-hat
Trumpet,Bassoon,Crash cymbal
Trumpet,Bassoon,Maraca
Trumpet,Bassoon,"Marimba, xylophone"
Trumpet,Bassoon,Glockenspiel
Trumpet,Bassoon,Vibraphone
Trumpet,Bassoon,Steelpan
Trumpet,Bassoon,Pizzicato
Trumpet,Bassoon,Wind chime
Trombone,"Wind instrument, woodwind instrument",Guitar
Trombone,"Wind instrument, woodwind instrument",Electric guitar
Trombone,"Wind instrument, woodwind instrument",Bass guitar
Trombone,"Wind instrument, woodwind instrument",Acoustic guitar
