anchor,positive,negative
Strum,Tuning fork,no Tuning fork
Strum,Ukulele,no Strum
Strum,Ukulele,no Ukulele
Strum,Vibraphone,no Strum
Strum,Vibraphone,no Vibraphone
Strum,"Violin, fiddle",no Strum
Strum,"Violin, fiddle","no Violin, fiddle"
Strum,Wind chime,no Strum
Strum,Wind chime,no Wind chime
Strum,"Wind instrument, woodwind instrument",no Strum
Strum,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Strum,Wood block,no Strum
Strum,Wood block,no Wood block
Strum,Zither,no Strum
Strum,Zither,no Zither
Synthesizer,Accordion,no Synthesizer
Synthesizer,Accordion,no Accordion
Synthesizer,Alto saxophone,no Synthesizer
Synthesizer,Alto saxophone,no Alto saxophone
Synthesizer,Bagpipes,no Synthesizer
Synthesizer,Bagpipes,no Bagpipes
Synthesizer,Bass (instrument role),no Synthesizer
Synthesizer,Bass (instrument role),no Bass (instrument role)
Synthesizer,Bass drum,no Synthesizer
Synthesizer,Bass drum,no Bass drum
Synthesizer,Bassoon,no Synthesizer
Synthesizer,Bassoon,no Bassoon
Synthesizer,Bell,no Synthesizer
Synthesizer,Bell,no Bell
Synthesizer,Bicycle bell,no Synthesizer
Synthesizer,Bicycle bell,no Bicycle bell
Synthesizer,Bowed string instrument,no Synthesizer
Synthesizer,Bowed string instrument,no Bowed string instrument
Synthesizer,Brass Instrument,no Synthesizer
Synthesizer,Brass Instrument,no Brass Instrument
Synthesizer,Bugle,no Synthesizer
Synthesizer,Bugle,no Bugle
Synthesizer,Cello,no Synthesizer
Synthesizer,Cello,no Cello
Synthesizer,Change ringing (campanology),no Synthesizer
Synthesizer,Change ringing (campanology),no Change ringing (campanology)
Synthesizer,Chime,no Synthesizer
Synthesizer,Chime,no Chime
Synthesizer,Choir,no Synthesizer
Synthesizer,Choir,no Choir
Synthesizer,Church bell,no Synthesizer
Synthesizer,Church bell,no Church bell
Synthesizer,Clarinet,no Synthesizer
Synthesizer,Clarinet,no Clarinet
Synthesizer,Cornet,no Synthesizer
Synthesizer,Cornet,no Cornet
Synthesizer,Cowbell,no Synthesizer
Synthesizer,Cowbell,no Cowbell
Synthesizer,Crash cymbal,no Synthesizer
Synthesizer,Crash cymbal,no Crash cymbal
Synthesizer,Cymbal,no Synthesizer
Synthesizer,Cymbal,no Cymbal
Synthesizer,Didgeridoo,no Synthesizer
Synthesizer,Didgeridoo,no Didgeridoo
Synthesizer,Double bass,no Synthesizer
Synthesizer,Double bass,no Double bass
Synthesizer,Drum,no Synthesizer
Synthesizer,Drum,no Drum
Synthesizer,Drum kit,no Synthesizer
Synthesizer,Drum kit,no Drum kit
Synthesizer,Drum machine,no Synthesizer
Synthesizer,Drum machine,no Drum machine
Synthesizer,Flute,no Synthesizer
Synthesizer,Flute,no Flute
Synthesizer,French horn,no Synthesizer
Synthesizer,French horn,no French horn
Synthesizer,Glockenspiel,no Synthesizer
Synthesizer,Glockenspiel,no Glockenspiel
Synthesizer,Gong,no Synthesizer
Synthesizer,Gong,no Gong
Synthesizer,Harmonica,no Synthesizer
Synthesizer,Harmonica,no Harmonica
Synthesizer,Harp,no Synthesizer
Synthesizer,Harp,no Harp
Synthesizer,Harpsichord,no Synthesizer
Synthesizer,Harpsichord,no Harpsichord
Synthesizer,Hi-hat,no Synthesizer
Synthesizer,Hi-hat,no Hi-hat
Synthesizer,Jingle bell,no Synthesizer
Synthesizer,Jingle bell,no Jingle bell
Synthesizer,Mallet percussion,no Synthesizer
Synthesizer,Mallet percussion,no Mallet percussion
Synthesizer,Maraca,no Synthesizer
Synthesizer,Maraca,no Maraca
Synthesizer,"Marimba, xylophone",no Synthesizer
Synthesizer,"Marimba, xylophone","no Marimba, xylophone"
Synthesizer,Mellotron,no Synthesizer
Synthesizer,Mellotron,no Mellotron
Synthesizer,Musical ensemble,no Synthesizer
Synthesizer,Musical ensemble,no Musical ensemble
Synthesizer,Oboe,no Synthesizer
Synthesizer,Oboe,no Oboe
Synthesizer,Orchestra,no Synthesizer
Synthesizer,Orchestra,no Orchestra
Synthesizer,Percussion,no Synthesizer
Synthesizer,Percussion,no Percussion
Synthesizer,Pizzicato,no Synthesizer
Synthesizer,Pizzicato,no Pizzicato
Synthesizer,Rattle (instrument),no Synthesizer
Synthesizer,Rattle (instrument),no Rattle (instrument)
Synthesizer,Sampler,no Synthesizer
Synthesizer,Sampler,no Sampler
Synthesizer,Saxophone,no Synthesizer
Synthesizer,Saxophone,no Saxophone
Synthesizer,Scratching (performance technique),no Synthesizer
Synthesizer,Scratching (performance technique),no Scratching (performance technique)
Synthesizer,Shofar,no Synthesizer
Synthesizer,Shofar,no Shofar
Synthesizer,Singing bowl,no Synthesizer
Synthesizer,Singing bowl,no Singing bowl
Synthesizer,Snare drum,no Synthesizer
Synthesizer,Snare drum,no Snare drum
Synthesizer,Soprano saxophone,no Synthesizer
Synthesizer,Soprano saxophone,no Soprano saxophone
Synthesizer,Steelpan,no Synthesizer
Synthesizer,Steelpan,no Steelpan
Synthesizer,String section,no Synthesizer
Synthesizer,String section,no String section
Synthesizer,Tabla,no Synthesizer
Synthesizer,Tabla,no Tabla
Synthesizer,Tambourine,no Synthesizer
Synthesizer,Tambourine,no Tambourine
Synthesizer,Theremin,no Synthesizer
Synthesizer,Theremin,no Theremin
Synthesizer,Timpani,no Synthesizer
Synthesizer,Timpani,no Timpani
Synthesizer,Trombone,no Synthesizer
Synthesizer,Trombone,no Trombone
Synthesizer,Trumpet,no Synthesizer
Synthesizer,Trumpet,no Trumpet
Synthesizer,Tubular bells,no Synthesizer
Synthesizer,Tubular bells,no Tubular bells
Synthesizer,Tuning fork,no Synthesizer
Synthesizer,Tuning fork,no Tuning fork
Synthesizer,Vibraphone,no Synthesizer
Synthesizer,Vibraphone,no Vibraphone
Synthesizer,"Violin, fiddle",no Synthesizer
Synthesizer,"Violin, fiddle","no Violin, fiddle"
Synthesizer,Wind chime,no Synthesizer
Synthesizer,Wind chime,no Wind chime
Synthesizer,"Wind instrument, woodwind instrument",no Synthesizer
Synthesizer,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Synthesizer,Wood block,no Synthesizer
Synthesizer,Wood block,no Wood block
Tabla,Accordion,no Tabla
Tabla,Accordion,no Accordion
Tabla,Alto saxophone,no Tabla
Tabla,Alto saxophone,no Alto saxophone
Tabla,Bagpipes,no Tabla
Tabla,Bagpipes,no Bagpipes
Tabla,Bass (instrument role),no Tabla
Tabla,Bass (instrument role),no Bass (instrument role)
Tabla,Bassoon,no Tabla
Tabla,Bassoon,no Bassoon
Tabla,Bell,no Tabla
Tabla,Bell,no Bell
Tabla,Bicycle bell,no Tabla
Tabla,Bicycle bell,no Bicycle bell
Tabla,Bowed string instrument,no Tabla
Tabla,Bowed string instrument,no Bowed string instrument
Tabla,Brass Instrument,no Tabla
Tabla,Brass Instrument,no Brass Instrument
Tabla,Bugle,no Tabla
Tabla,Bugle,no Bugle
Tabla,Cello,no Tabla
Tabla,Cello,no Cello
Tabla,Change ringing (campanology),no Tabla
Tabla,Change ringing (campanology),no Change ringing (campanology)
Tabla,Chime,no Tabla
Tabla,Chime,no Chime
Tabla,Choir,no Tabla
Tabla,Choir,no Choir
Tabla,Church bell,no Tabla
Tabla,Church bell,no Church bell
Tabla,Clarinet,no Tabla
Tabla,Clarinet,no Clarinet
Tabla,Cornet,no Tabla
Tabla,Cornet,no Cornet
Tabla,Cowbell,no Tabla
Tabla,Cowbell,no Cowbell
Tabla,Crash cymbal,no Tabla
Tabla,Crash cymbal,no Crash cymbal
Tabla,Cymbal,no Tabla
Tabla,Cymbal,no Cymbal
Tabla,Didgeridoo,no Tabla
Tabla,Didgeridoo,no Didgeridoo
Tabla,Double bass,no Tabla
Tabla,Double bass,no Double bass
Tabla,Flute,no Tabla
Tabla,Flute,no Flute
Tabla,French horn,no Tabla
Tabla,French horn,no French horn
Tabla,Glockenspiel,no Tabla
Tabla,Glockenspiel,no Glockenspiel
Tabla,Gong,no Tabla
Tabla,Gong,no Gong
Tabla,Harmonica,no Tabla
Tabla,Harmonica,no Harmonica
Tabla,Harp,no Tabla
Tabla,Harp,no Harp
Tabla,Hi-hat,no Tabla
Tabla,Hi-hat,no Hi-hat
Tabla,Jingle bell,no Tabla
Tabla,Jingle bell,no Jingle bell
Tabla,Mallet percussion,no Tabla
Tabla,Mallet percussion,no Mallet percussion
Tabla,Maraca,no Tabla
Tabla,Maraca,no Maraca
Tabla,"Marimba, xylophone",no Tabla
Tabla,"Marimba, xylophone","no Marimba, xylophone"
Tabla,Musical ensemble,no Tabla
Tabla,Musical ensemble,no Musical ensemble
Tabla,Oboe,no Tabla
Tabla,Oboe,no Oboe
Tabla,Orchestra,no Tabla
Tabla,Orchestra,no Orchestra
Tabla,Pizzicato,no Tabla
Tabla,Pizzicato,no Pizzicato
Tabla,Rattle (instrument),no Tabla
Tabla,Rattle (instrument),no Rattle (instrument)
Tabla,Saxophone,no Tabla
Tabla,Saxophone,no Saxophone
Tabla,Scratching (performance technique),no Tabla
Tabla,Scratching (performance technique),no Scratching (performance technique)
Tabla,Shofar,no Tabla
Tabla,Shofar,no Shofar
Tabla,Singing bowl,no Tabla
Tabla,Singing bowl,no Singing bowl
Tabla,Soprano saxophone,no Tabla
Tabla,Soprano saxophone,no Soprano saxophone
Tabla,Steelpan,no Tabla
Tabla,Steelpan,no Steelpan
Tabla,String section,no Tabla
Tabla,String section,no String section
Tabla,Tambourine,no Tabla
Tabla,Tambourine,no Tambourine
Tabla,Theremin,no Tabla
Tabla,Theremin,no Theremin
Tabla,Trombone,no Tabla
Tabla,Trombone,no Trombone
Tabla,Trumpet,no Tabla
Tabla,Trumpet,no Trumpet
Tabla,Tubular bells,no Tabla
Tabla,Tubular bells,no Tubular bells
Tabla,Tuning fork,no Tabla
Tabla,Tuning fork,no Tuning fork
Tabla,Vibraphone,no Tabla
Tabla,Vibraphone,no Vibraphone
Tabla,"Violin, fiddle",no Tabla
Tabla,"Violin, fiddle","no Violin, fiddle"
Tabla,Wind chime,no Tabla
Tabla,Wind chime,no Wind chime
Tabla,"Wind instrument, woodwind instrument",no Tabla
Tabla,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Tabla,Wood block,no Tabla
Tabla,Wood block,no Wood block
Tambourine,Accordion,no Tambourine
Tambourine,Accordion,no Accordion
Tambourine,Alto saxophone,no Tambourine
Tambourine,Alto saxophone,no Alto saxophone
Tambourine,Bagpipes,no Tambourine
Tambourine,Bagpipes,no Bagpipes
Tambourine,Bass (instrument role),no Tambourine
Tambourine,Bass (instrument role),no Bass (instrument role)
Tambourine,Bassoon,no Tambourine
Tambourine,Bassoon,no Bassoon
Tambourine,Bell,no Tambourine
Tambourine,Bell,no Bell
Tambourine,Bicycle bell,no Tambourine
Tambourine,Bicycle bell,no Bicycle bell
Tambourine,Bowed string instrument,no Tambourine
Tambourine,Bowed string instrument,no Bowed string instrument
Tambourine,Brass Instrument,no Tambourine
Tambourine,Brass Instrument,no Brass Instrument
Tambourine,Bugle,no Tambourine
Tambourine,Bugle,no Bugle
Tambourine,Cello,no Tambourine
Tambourine,Cello,no Cello
Tambourine,Change ringing (campanology),no Tambourine
Tambourine,Change ringing (campanology),no Change ringing (campanology)
Tambourine,Chime,no Tambourine
Tambourine,Chime,no Chime
Tambourine,Choir,no Tambourine
Tambourine,Choir,no Choir
Tambourine,Church bell,no Tambourine
Tambourine,Church bell,no Church bell
Tambourine,Clarinet,no Tambourine
Tambourine,Clarinet,no Clarinet
Tambourine,Cornet,no Tambourine
Tambourine,Cornet,no Cornet
Tambourine,Cowbell,no Tambourine
Tambourine,Cowbell,no Cowbell
Tambourine,Didgeridoo,no Tambourine
Tambourine,Didgeridoo,no Didgeridoo
Tambourine,Double bass,no Tambourine
Tambourine,Double bass,no Double bass
Tambourine,Flute,no Tambourine
Tambourine,Flute,no Flute
Tambourine,French horn,no Tambourine
Tambourine,French horn,no French horn
Tambourine,Glockenspiel,no Tambourine
Tambourine,Glockenspiel,no Glockenspiel
Tambourine,Gong,no Tambourine
Tambourine,Gong,no Gong
Tambourine,Harmonica,no Tambourine
Tambourine,Harmonica,no Harmonica
Tambourine,Harp,no Tambourine
Tambourine,Harp,no Harp
Tambourine,Jingle bell,no Tambourine
Tambourine,Jingle bell,no Jingle bell
Tambourine,Mallet percussion,no Tambourine
Tambourine,Mallet percussion,no Mallet percussion
Tambourine,Maraca,no Tambourine
Tambourine,Maraca,no Maraca
Tambourine,"Marimba, xylophone",no Tambourine
Tambourine,"Marimba, xylophone","no Marimba, xylophone"
Tambourine,Musical ensemble,no Tambourine
Tambourine,Musical ensemble,no Musical ensemble
Tambourine,Oboe,no Tambourine
Tambourine,Oboe,no Oboe
Tambourine,Orchestra,no Tambourine
Tambourine,Orchestra,no Orchestra
Tambourine,Pizzicato,no Tambourine
Tambourine,Pizzicato,no Pizzicato
Tambourine,Rattle (instrument),no Tambourine
Tambourine,Rattle (instrument),no Rattle (instrument)
Tambourine,Saxophone,no Tambourine
Tambourine,Saxophone,no Saxophone
Tambourine,Scratching (performance technique),no Tambourine
Tambourine,Scratching (performance technique),no Scratching (performance technique)
Tambourine,Shofar,no Tambourine
Tambourine,Shofar,no Shofar
Tambourine,Singing bowl,no Tambourine
Tambourine,Singing bowl,no Singing bowl
Tambourine,Soprano saxophone,no Tambourine
Tambourine,Soprano saxophone,no Soprano saxophone
Tambourine,Steelpan,no Tambourine
Tambourine,Steelpan,no Steelpan
Tambourine,String section,no Tambourine
Tambourine,String section,no String section
Tambourine,Theremin,no Tambourine
Tambourine,Theremin,no Theremin
Tambourine,Trombone,no Tambourine
Tambourine,Trombone,no Trombone
Tambourine,Trumpet,no Tambourine
Tambourine,Trumpet,no Trumpet
Tambourine,Tubular bells,no Tambourine
Tambourine,Tubular bells,no Tubular bells
Tambourine,Tuning fork,no Tambourine
Tambourine,Tuning fork,no Tuning fork
Tambourine,Vibraphone,no Tambourine
Tambourine,Vibraphone,no Vibraphone
Tambourine,"Violin, fiddle",no Tambourine
Tambourine,"Violin, fiddle","no Violin, fiddle"
Tambourine,Wind chime,no Tambourine
Tambourine,Wind chime,no Wind chime
Tambourine,"Wind instrument, woodwind instrument",no Tambourine
Tambourine,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Tapping (guitar technique),Accordion,no Tapping (guitar technique)
Tapping (guitar technique),Accordion,no Accordion
Tapping (guitar technique),Alto saxophone,no Tapping (guitar technique)
Tapping (guitar technique),Alto saxophone,no Alto saxophone
Tapping (guitar technique),Bagpipes,no Tapping (guitar technique)
Tapping (guitar technique),Bagpipes,no Bagpipes
Tapping (guitar technique),Banjo,no Tapping (guitar technique)
Tapping (guitar technique),Banjo,no Banjo
Tapping (guitar technique),Bass (instrument role),no Tapping (guitar technique)
Tapping (guitar technique),Bass (instrument role),no Bass (instrument role)
Tapping (guitar technique),Bass drum,no Tapping (guitar technique)
Tapping (guitar technique),Bass drum,no Bass drum
Tapping (guitar technique),Bassoon,no Tapping (guitar technique)
Tapping (guitar technique),Bassoon,no Bassoon
Tapping (guitar technique),Bell,no Tapping (guitar technique)
Tapping (guitar technique),Bell,no Bell
Tapping (guitar technique),Bicycle bell,no Tapping (guitar technique)
Tapping (guitar technique),Bicycle bell,no Bicycle bell
Tapping (guitar technique),Bowed string instrument,no Tapping (guitar technique)
Tapping (guitar technique),Bowed string instrument,no Bowed string instrument
Tapping (guitar technique),Brass Instrument,no Tapping (guitar technique)
Tapping (guitar technique),Brass Instrument,no Brass Instrument
Tapping (guitar technique),Bugle,no Tapping (guitar technique)
Tapping (guitar technique),Bugle,no Bugle
Tapping (guitar technique),Cello,no Tapping (guitar technique)
Tapping (guitar technique),Cello,no Cello
Tapping (guitar technique),Change ringing (campanology),no Tapping (guitar technique)
Tapping (guitar technique),Change ringing (campanology),no Change ringing (campanology)
Tapping (guitar technique),Chime,no Tapping (guitar technique)
Tapping (guitar technique),Chime,no Chime
Tapping (guitar technique),Choir,no Tapping (guitar technique)
Tapping (guitar technique),Choir,no Choir
Tapping (guitar technique),Church bell,no Tapping (guitar technique)
Tapping (guitar technique),Church bell,no Church bell
Tapping (guitar technique),Clarinet,no Tapping (guitar technique)
Tapping (guitar technique),Clarinet,no Clarinet
Tapping (guitar technique),Cornet,no Tapping (guitar technique)
Tapping (guitar technique),Cornet,no Cornet
Tapping (guitar technique),Cowbell,no Tapping (guitar technique)
Tapping (guitar technique),Cowbell,no Cowbell
Tapping (guitar technique),Crash cymbal,no Tapping (guitar technique)
Tapping (guitar technique),Crash cymbal,no Crash cymbal
Tapping (guitar technique),Cymbal,no Tapping (guitar technique)
Tapping (guitar technique),Cymbal,no Cymbal
Tapping (guitar technique),Didgeridoo,no Tapping (guitar technique)
Tapping (guitar technique),Didgeridoo,no Didgeridoo
Tapping (guitar technique),Double bass,no Tapping (guitar technique)
Tapping (guitar technique),Double bass,no Double bass
Tapping (guitar technique),Drum,no Tapping (guitar technique)
Tapping (guitar technique),Drum,no Drum
Tapping (guitar technique),Drum kit,no Tapping (guitar technique)
Tapping (guitar technique),Drum kit,no Drum kit
Tapping (guitar technique),Drum machine,no Tapping (guitar technique)
Tapping (guitar technique),Drum machine,no Drum machine
Tapping (guitar technique),Electric organ,no Tapping (guitar technique)
Tapping (guitar technique),Electric organ,no Electric organ
Tapping (guitar technique),Electric piano,no Tapping (guitar technique)
Tapping (guitar technique),Electric piano,no Electric piano
Tapping (guitar technique),Flute,no Tapping (guitar technique)
Tapping (guitar technique),Flute,no Flute
Tapping (guitar technique),French horn,no Tapping (guitar technique)
Tapping (guitar technique),French horn,no French horn
Tapping (guitar technique),Glockenspiel,no Tapping (guitar technique)
Tapping (guitar technique),Glockenspiel,no Glockenspiel
Tapping (guitar technique),Gong,no Tapping (guitar technique)
Tapping (guitar technique),Gong,no Gong
Tapping (guitar technique),Hammond organ,no Tapping (guitar technique)
Tapping (guitar technique),Hammond organ,no Hammond organ
Tapping (guitar technique),Harmonica,no Tapping (guitar technique)
Tapping (guitar technique),Harmonica,no Harmonica
Tapping (guitar technique),Harp,no Tapping (guitar technique)
Tapping (guitar technique),Harp,no Harp
Tapping (guitar technique),Harpsichord,no Tapping (guitar technique)
Tapping (guitar technique),Harpsichord,no Harpsichord
Tapping (guitar technique),Hi-hat,no Tapping (guitar technique)
Tapping (guitar technique),Hi-hat,no Hi-hat
Tapping (guitar technique),Jingle bell,no Tapping (guitar technique)
Tapping (guitar technique),Jingle bell,no Jingle bell
Tapping (guitar technique),Keyboard (musical),no Tapping (guitar technique)
Tapping (guitar technique),Keyboard (musical),no Keyboard (musical)
Tapping (guitar technique),Mallet percussion,no Tapping (guitar technique)
Tapping (guitar technique),Mallet percussion,no Mallet percussion
Tapping (guitar technique),Mandolin,no Tapping (guitar technique)
Tapping (guitar technique),Mandolin,no Mandolin
Tapping (guitar technique),Maraca,no Tapping (guitar technique)
Tapping (guitar technique),Maraca,no Maraca
Tapping (guitar technique),"Marimba, xylophone",no Tapping (guitar technique)
Tapping (guitar technique),"Marimba, xylophone","no Marimba, xylophone"
Tapping (guitar technique),Mellotron,no Tapping (guitar technique)
Tapping (guitar technique),Mellotron,no Mellotron
Tapping (guitar technique),Musical ensemble,no Tapping (guitar technique)
Tapping (guitar technique),Musical ensemble,no Musical ensemble
Tapping (guitar technique),Oboe,no Tapping (guitar technique)
Tapping (guitar technique),Oboe,no Oboe
Tapping (guitar technique),Orchestra,no Tapping (guitar technique)
Tapping (guitar technique),Orchestra,no Orchestra
Tapping (guitar technique),Organ,no Tapping (guitar technique)
Tapping (guitar technique),Organ,no Organ
Tapping (guitar technique),Percussion,no Tapping (guitar technique)
Tapping (guitar technique),Percussion,no Percussion
Tapping (guitar technique),Piano,no Tapping (guitar technique)
Tapping (guitar technique),Piano,no Piano
Tapping (guitar technique),Pizzicato,no Tapping (guitar technique)
Tapping (guitar technique),Pizzicato,no Pizzicato
Tapping (guitar technique),Rattle (instrument),no Tapping (guitar technique)
Tapping (guitar technique),Rattle (instrument),no Rattle (instrument)
Tapping (guitar technique),Sampler,no Tapping (guitar technique)
Tapping (guitar technique),Sampler,no Sampler
Tapping (guitar technique),Saxophone,no Tapping (guitar technique)
Tapping (guitar technique),Saxophone,no Saxophone
Tapping (guitar technique),Scratching (performance technique),no Tapping (guitar technique)
Tapping (guitar technique),Scratching (performance technique),no Scratching (performance technique)
Tapping (guitar technique),Shofar,no Tapping (guitar technique)
Tapping (guitar technique),Shofar,no Shofar
Tapping (guitar technique),Singing bowl,no Tapping (guitar technique)
Tapping (guitar technique),Singing bowl,no Singing bowl
Tapping (guitar technique),Sitar,no Tapping (guitar technique)
Tapping (guitar technique),Sitar,no Sitar
Tapping (guitar technique),Snare drum,no Tapping (guitar technique)
Tapping (guitar technique),Snare drum,no Snare drum
Tapping (guitar technique),Soprano saxophone,no Tapping (guitar technique)
Tapping (guitar technique),Soprano saxophone,no Soprano saxophone
Tapping (guitar technique),Steelpan,no Tapping (guitar technique)
Tapping (guitar technique),Steelpan,no Steelpan
Tapping (guitar technique),String section,no Tapping (guitar technique)
Tapping (guitar technique),String section,no String section
Tapping (guitar technique),Strum,no Tapping (guitar technique)
Tapping (guitar technique),Strum,no Strum
Tapping (guitar technique),Synthesizer,no Tapping (guitar technique)
Tapping (guitar technique),Synthesizer,no Synthesizer
Tapping (guitar technique),Tabla,no Tapping (guitar technique)
Tapping (guitar technique),Tabla,no Tabla
Tapping (guitar technique),Tambourine,no Tapping (guitar technique)
Tapping (guitar technique),Tambourine,no Tambourine
Tapping (guitar technique),Theremin,no Tapping (guitar technique)
Tapping (guitar technique),Theremin,no Theremin
Tapping (guitar technique),Timpani,no Tapping (guitar technique)
Tapping (guitar technique),Timpani,no Timpani
Tapping (guitar technique),Trombone,no Tapping (guitar technique)
Tapping (guitar technique),Trombone,no Trombone
Tapping (guitar technique),Trumpet,no Tapping (guitar technique)
Tapping (guitar technique),Trumpet,no Trumpet
Tapping (guitar technique),Tubular bells,no Tapping (guitar technique)
Tapping (guitar technique),Tubular bells,no Tubular bells
Tapping (guitar technique),Tuning fork,no Tapping (guitar technique)
Tapping (guitar technique),Tuning fork,no Tuning fork
Tapping (guitar technique),Ukulele,no Tapping (guitar technique)
Tapping (guitar technique),Ukulele,no Ukulele
Tapping (guitar technique),Vibraphone,no Tapping (guitar technique)
Tapping (guitar technique),Vibraphone,no Vibraphone
Tapping (guitar technique),"Violin, fiddle",no Tapping (guitar technique)
Tapping (guitar technique),"Violin, fiddle","no Violin, fiddle"
Tapping (guitar technique),Wind chime,no Tapping (guitar technique)
Tapping (guitar technique),Wind chime,no Wind chime
Tapping (guitar technique),"Wind instrument, woodwind instrument",no Tapping (guitar technique)
Tapping (guitar technique),"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Tapping (guitar technique),Wood block,no Tapping (guitar technique)
Tapping (guitar technique),Wood block,no Wood block
Tapping (guitar technique),Zither,no Tapping (guitar technique)
Tapping (guitar technique),Zither,no Zither
Theremin,Bass (instrument role),no Theremin
Theremin,Bass (instrument role),no Bass (instrument role)
Theremin,Musical ensemble,no Theremin
Theremin,Musical ensemble,no Musical ensemble
Theremin,Scratching (performance technique),no Theremin
Theremin,Scratching (performance technique),no Scratching (performance technique)
Theremin,Singing bowl,no Theremin
Theremin,Singing bowl,no Singing bowl
Timpani,Accordion,no Timpani
Timpani,Accordion,no Accordion
Timpani,Alto saxophone,no Timpani
Timpani,Alto saxophone,no Alto saxophone
Timpani,Bagpipes,no Timpani
Timpani,Bagpipes,no Bagpipes
Timpani,Bass (instrument role),no Timpani
Timpani,Bass (instrument role),no Bass (instrument role)
Timpani,Bassoon,no Timpani
Timpani,Bassoon,no Bassoon
Timpani,Bell,no Timpani
Timpani,Bell,no Bell
Timpani,Bicycle bell,no Timpani
Timpani,Bicycle bell,no Bicycle bell
Timpani,Bowed string instrument,no Timpani
Timpani,Bowed string instrument,no Bowed string instrument
Timpani,Brass Instrument,no Timpani
Timpani,Brass Instrument,no Brass Instrument
Timpani,Bugle,no Timpani
Timpani,Bugle,no Bugle
Timpani,Cello,no Timpani
Timpani,Cello,no Cello
Timpani,Change ringing (campanology),no Timpani
Timpani,Change ringing (campanology),no Change ringing (campanology)
Timpani,Chime,no Timpani
Timpani,Chime,no Chime
Timpani,Choir,no Timpani
Timpani,Choir,no Choir
Timpani,Church bell,no Timpani
Timpani,Church bell,no Church bell
Timpani,Clarinet,no Timpani
Timpani,Clarinet,no Clarinet
Timpani,Cornet,no Timpani
Timpani,Cornet,no Cornet
Timpani,Cowbell,no Timpani
Timpani,Cowbell,no Cowbell
Timpani,Crash cymbal,no Timpani
Timpani,Crash cymbal,no Crash cymbal
Timpani,Cymbal,no Timpani
Timpani,Cymbal,no Cymbal
Timpani,Didgeridoo,no Timpani
Timpani,Didgeridoo,no Didgeridoo
Timpani,Double bass,no Timpani
Timpani,Double bass,no Double bass
Timpani,Flute,no Timpani
Timpani,Flute,no Flute
Timpani,French horn,no Timpani
Timpani,French horn,no French horn
Timpani,Glockenspiel,no Timpani
Timpani,Glockenspiel,no Glockenspiel
Timpani,Gong,no Timpani
Timpani,Gong,no Gong
Timpani,Harmonica,no Timpani
Timpani,Harmonica,no Harmonica
Timpani,Harp,no Timpani
Timpani,Harp,no Harp
Timpani,Hi-hat,no Timpani
Timpani,Hi-hat,no Hi-hat
Timpani,Jingle bell,no Timpani
Timpani,Jingle bell,no Jingle bell
Timpani,Mallet percussion,no Timpani
Timpani,Mallet percussion,no Mallet percussion
Timpani,Maraca,no Timpani
Timpani,Maraca,no Maraca
Timpani,"Marimba, xylophone",no Timpani
Timpani,"Marimba, xylophone","no Marimba, xylophone"
Timpani,Musical ensemble,no Timpani
Timpani,Musical ensemble,no Musical ensemble
Timpani,Oboe,no Timpani
Timpani,Oboe,no Oboe
Timpani,Orchestra,no Timpani
Timpani,Orchestra,no Orchestra
Timpani,Pizzicato,no Timpani
Timpani,Pizzicato,no Pizzicato
Timpani,Rattle (instrument),no Timpani
Timpani,Rattle (instrument),no Rattle (instrument)
Timpani,Saxophone,no Timpani
Timpani,Saxophone,no Saxophone
Timpani,Scratching (performance technique),no Timpani
Timpani,Scratching (performance technique),no Scratching (performance technique)
Timpani,Shofar,no Timpani
Timpani,Shofar,no Shofar
Timpani,Singing bowl,no Timpani
Timpani,Singing bowl,no Singing bowl
Timpani,Soprano saxophone,no Timpani
Timpani,Soprano saxophone,no Soprano saxophone
Timpani,Steelpan,no Timpani
Timpani,Steelpan,no Steelpan
Timpani,String section,no Timpani
Timpani,String section,no String section
Timpani,Tabla,no Timpani
Timpani,Tabla,no Tabla
Timpani,Tambourine,no Timpani
Timpani,Tambourine,no Tambourine
Timpani,Theremin,no Timpani
Timpani,Theremin,no Theremin
Timpani,Trombone,no Timpani
Timpani,Trombone,no Trombone
Timpani,Trumpet,no Timpani
Timpani,Trumpet,no Trumpet
Timpani,Tubular bells,no Timpani
Timpani,Tubular bells,no Tubular bells
Timpani,Tuning fork,no Timpani
Timpani,Tuning fork,no Tuning fork
Timpani,Vibraphone,no Timpani
Timpani,Vibraphone,no Vibraphone
Timpani,"Violin, fiddle",no Timpani
Timpani,"Violin, fiddle","no Violin, fiddle"
Timpani,Wind chime,no Timpani
Timpani,Wind chime,no Wind chime
Timpani,"Wind instrument, woodwind instrument",no Timpani
Timpani,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Timpani,Wood block,no Timpani
Timpani,Wood block,no Wood block
Trombone,Accordion,no Trombone
Trombone,Accordion,no Accordion
Trombone,Alto saxophone,no Trombone
Trombone,Alto saxophone,no Alto saxophone
Trombone,Bagpipes,no Trombone
Trombone,Bagpipes,no Bagpipes
